age_i,naics_i,age_j,naics_j,contactlvl,num_people,num_contact_per_person_day,contact_time_min_per_person_day
1,0,2,72,hh,1429236,.0985099747776985,59.10598373413086
1,0,2,72,neighbor,1429236,.3083521517692134,10.62645939365029
1,0,2,72,school,1429236,.4484367966651917,118.0824203491211
1,0,2,92,hh,1429236,.038102176040411,22.86130523681641
1,0,2,92,neighbor,1429236,.1284413527464494,3.999512733891606
1,0,2,92,school,1429236,.0148694822564721,3.458187818527222
1,0,3,0,hh,1429236,.1003032401204109,60.18194580078125
1,0,3,0,neighbor,1429236,.5932050263509154,19.78485836088657
1,0,3,0,work,1429236,.0016981100197881,.3855650126934052
1,0,3,11,hh,1429236,.0007934308960102,.4760585427284241
1,0,3,11,neighbor,1429236,.0035592441890913,.1125429724343121
1,0,3,21,hh,1429236,.000356834003469,.2141004055738449
1,0,3,21,neighbor,1429236,.0008948836741638,.0282577552206931
1,0,3,22,hh,1429236,.001661027316004,.9966163635253906
1,0,3,22,neighbor,1429236,.0062061127100606,.1912974745500833
1,0,3,23,hh,1429236,.0118832718580961,7.129962921142578
1,0,3,23,neighbor,1429236,.0517234390426893,1.596029074862599
1,0,3,31,hh,1429236,.0348514877259731,20.91089248657227
1,0,3,31,neighbor,1429236,.1533329750527628,4.711895655840635
1,0,3,42,hh,1429236,.0076061617583036,4.56369686126709
1,0,3,42,neighbor,1429236,.0457664111745544,1.424906434491277
1,0,3,44,hh,1429236,.017903970554471,10.74238204956055
1,0,3,44,neighbor,1429236,.0965061060269363,3.424530865624547
1,0,3,48,hh,1429236,.0155782531946898,9.346951484680176
1,0,3,48,neighbor,1429236,.0754025215865113,2.345709080807865
1,0,3,51,hh,1429236,.0045408876612782,2.724532604217529
1,0,3,51,neighbor,1429236,.0287097443069797,.9128915118053555
1,0,3,52,hh,1429236,.0139123275876045,8.347396850585938
1,0,3,52,neighbor,1429236,.0777555282693356,2.43970494531095
1,0,3,53,hh,1429236,.0050796368159354,3.047782182693481
1,0,3,53,neighbor,1429236,.0349025634350255,1.132915182970464
1,0,3,54,hh,1429236,.0215667672455311,12.94006061553955
1,0,3,54,neighbor,1429236,.0761098948423751,2.343645077198744
1,0,3,55,hh,1429236,.0006674894830212,.4004936814308167
1,0,3,55,neighbor,1429236,.0040853994669305,.128747601469513
1,0,3,56,hh,1429236,.0079196160659194,4.751769542694092
1,0,3,56,neighbor,1429236,.0441830465424573,1.365292265079916
1,0,3,61,hh,1429236,.0186771117150784,11.20626735687256
1,0,3,61,neighbor,1429236,.0778366900631227,2.397872803732753
1,0,3,61,school,1429236,1.221982955932617,342.0864562988281
1,0,3,62,hh,1429236,.0259908083826303,15.59448528289795
1,0,3,62,neighbor,1429236,.1470023152069189,4.819078162312508
1,0,3,71,hh,1429236,.002579000312835,1.547400236129761
1,0,3,71,neighbor,1429236,.0201275369763607,.6688659712672234
1,0,3,72,hh,1429236,.01032929494977,6.197576999664307
1,0,3,72,neighbor,1429236,.0531080922810361,1.81811997666955
1,0,3,92,hh,1429236,.0079168174415827,4.750090599060059
1,0,3,92,neighbor,1429236,.0447001066058874,1.402499366551638
1,0,4,0,hh,1429236,.0608087107539177,36.48522567749023
1,0,4,0,neighbor,1429236,.837305374443531,27.08806562423706
1,0,4,0,work,1429236,.0010306205367669,.2392419576644897
1,0,4,11,hh,1429236,.0001287401100853,.0772440657019615
1,0,4,11,neighbor,1429236,.0008612993406132,.0287015603389591
1,0,4,21,neighbor,1429236,.0002973616628879,.0089137096510967
1,0,4,22,hh,1429236,.0000398814481741,.0239288695156574
1,0,4,22,neighbor,1429236,.0025985910870077,.083898174460046
1,0,4,23,hh,1429236,.0012727079447359,.7636247873306274
1,0,4,23,neighbor,1429236,.0267639490994043,.8052641153335571
1,0,4,31,hh,1429236,.0046731261536479,2.803875684738159
1,0,4,31,neighbor,1429236,.057807108561974,1.754043504595757
1,0,4,42,hh,1429236,.0006996745360084,.419804722070694
1,0,4,42,neighbor,1429236,.0255787001224235,.7961411606520414
1,0,4,44,hh,1429236,.0020871290471405,1.252277374267578
1,0,4,44,neighbor,1429236,.0505563811166212,1.77877538651228
1,0,4,48,hh,1429236,.0019017152953893,1.141029119491577
1,0,4,48,neighbor,1429236,.0302301367046311,.9217706075869501
1,0,4,51,hh,1429236,.0002085029991576,.1251018047332764
1,0,4,51,neighbor,1429236,.0109995829225227,.3437656748574227
1,0,4,52,hh,1429236,.0008885866263881,.5331519842147827
1,0,4,52,neighbor,1429236,.0325026801147033,1.025238833390176
1,0,4,53,hh,1429236,.0004960692021996,.2976415157318115
1,0,4,53,neighbor,1429236,.0186057443352183,.5989120430313051
1,0,4,54,hh,1429236,.0016337400302291,.9802440404891968
1,0,4,54,neighbor,1429236,.0448407414369285,1.394392267800868
1,0,4,55,hh,1429236,.0000391817739001,.0235090646892786
1,0,4,55,neighbor,1429236,.002171789624299,.0656695538200438
1,0,4,56,hh,1429236,.0013272825162858,.7963694930076599
1,0,4,56,neighbor,1429236,.0218172506502015,.695370018016547
1,0,4,61,hh,1429236,.0018107576761395,1.086454629898071
1,0,4,61,neighbor,1429236,.0492850719601847,1.519572456367314
1,0,4,61,school,1429236,.6242839097976685,172.7610778808594
1,0,4,62,hh,1429236,.0047591859474778,2.855511665344238
1,0,4,62,neighbor,1429236,.0857437130180188,2.757057039067149
1,0,4,71,hh,1429236,.0004233030776959,.2539818584918976
1,0,4,71,neighbor,1429236,.0194292619817134,.6211379304295406
1,0,4,72,hh,1429236,.0013573685428128,.8144211173057556
1,0,4,72,neighbor,1429236,.0162597354938043,.551696436945349
1,0,4,92,hh,1429236,.0011929450556636,.7157670259475708
1,0,4,92,neighbor,1429236,.0180669955734629,.5502410177141428
1,0,5,0,hh,1429236,.0501568652689457,30.09412002563477
1,0,5,0,neighbor,1429236,.9034546948969364,28.79096284508705
1,0,5,0,school,1429236,.1066345945000648,29.13593101501465
1,0,5,0,work,1429236,.000241387708229,.049480427056551
1,0,6,0,hh,1429236,.0153823439031839,9.229406356811523
1,0,6,0,neighbor,1429236,.6412796927616,20.00838904082775
1,0,6,0,school,1429236,.0088137993589044,2.143812656402588
1,0,6,0,work,1429236,.0000433798195445,.009580266661942
1,11,1,0,hh,221,.5339366793632507,320.3619995117188
1,11,1,0,neighbor,221,.4162896098569036,17.54814227670431
1,11,1,0,school,221,100.5565643310547,42294.8828125
1,11,1,11,school,221,.4977375566959381,208.7474365234375
1,11,1,23,school,221,.0361990965902805,15.09615421295166
1,11,1,31,school,221,.3122172057628632,130.8877105712891
1,11,1,42,school,221,.1176470592617989,49.66568374633789
1,11,1,44,hh,221,.1221719458699226,73.30316925048828
1,11,1,44,neighbor,221,.0090497741475701,.0992458574473858
1,11,1,44,school,221,2.402714967727661,1012.116943359375
1,11,1,48,school,221,.0180995482951403,7.63559627532959
1,11,1,51,school,221,.5203620195388794,219.1975250244141
1,11,1,52,school,221,.0090497741475701,3.891026020050049
1,11,1,53,neighbor,221,.0045248870737851,.0180995482951403
1,11,1,53,school,221,.0045248870737851,1.883333444595337
1,11,1,54,school,221,.0769230797886848,32.4376335144043
1,11,1,56,school,221,.1628959327936172,68.90912628173828
1,11,1,61,school,221,.357466071844101,151.1765441894531
1,11,1,62,school,221,.4660633504390717,196.4231567382813
1,11,1,71,school,221,1.054298639297485,445.3187866210938
1,11,1,72,neighbor,221,.0090497741475701,1.280392289161682
1,11,1,72,school,221,4.429864406585693,1868.336059570313
1,11,1,92,school,221,.1131221726536751,47.2521858215332
1,11,2,0,hh,221,.1583710461854935,95.02262878417969
1,11,2,0,neighbor,221,2.719457067549229,147.3569213151932
1,11,2,0,school,221,4.619909286499023,1424.969360351563
1,11,2,11,hh,221,.5746606588363647,344.79638671875
1,11,2,11,neighbor,221,.0135746612213552,.1192307770252228
1,11,2,11,school,221,.1131221726536751,28.33214378356934
1,11,2,11,work,221,.253393679857254,51.97964859008789
1,11,2,22,neighbor,221,.0180995482951403,.0586727000772953
1,11,2,23,hh,221,.1855203658342361,111.3122177124023
1,11,2,23,neighbor,221,.2262443550862372,10.47049211058766
1,11,2,23,school,221,.1085972860455513,28.78922462463379
1,11,2,31,hh,221,.1312217265367508,78.7330322265625
1,11,2,31,neighbor,221,.5294117713347077,32.94773858785629
1,11,2,31,school,221,.2579185664653778,75.51589202880859
1,11,2,42,neighbor,221,.1764705963432789,12.8744353055954
1,11,2,42,school,221,.0045248870737851,1.984540104866028
1,11,2,44,hh,221,.4162895977497101,249.7737579345703
1,11,2,44,neighbor,221,.9321267306804657,52.87392544746399
1,11,2,44,school,221,2.606334924697876,711.5226440429688
1,11,2,48,hh,221,.1583710461854935,95.02262878417969
1,11,2,48,neighbor,221,.3484163032844663,22.2593539878726
1,11,2,48,school,221,.167420819401741,41.15134048461914
1,11,2,51,hh,221,.0542986430227757,32.57918548583984
1,11,2,51,neighbor,221,.1447963826358318,7.151433292776346
1,11,2,51,school,221,.1221719458699226,27.49855422973633
1,11,2,52,hh,221,.0090497741475701,5.429864406585693
1,11,2,52,neighbor,221,.5927602099254727,33.28665493428707
1,11,2,52,school,221,.0271493215113878,5.599924564361572
1,11,2,53,neighbor,221,.1266968348063529,7.388536782935262
1,11,2,53,school,221,.0769230797886848,17.73371124267578
1,11,2,54,hh,221,.0542986430227757,32.57918548583984
1,11,2,54,neighbor,221,.8054298833012581,50.81078720092773
1,11,2,54,school,221,.0361990965902805,10.28335952758789
1,11,2,55,neighbor,221,.0090497741475701,.0452488716691732
1,11,2,55,school,221,.0090497741475701,1.547586798667908
1,11,2,56,hh,221,.022624434903264,13.57466125488281
1,11,2,56,neighbor,221,.1900452538393438,9.127752933651209
1,11,2,56,school,221,.1447963863611221,32.60211563110352
1,11,2,61,neighbor,221,.4751131301745772,26.15384693443775
1,11,2,61,school,221,3.565610885620117,1012.2431640625
1,11,2,62,hh,221,.1221719458699226,73.30316925048828
1,11,2,62,neighbor,221,.850678751245141,39.57282389700413
1,11,2,62,school,221,.2398190051317215,69.59404754638672
1,11,2,71,neighbor,221,.1357466084882617,11.00452494993806
1,11,2,71,school,221,.4660633504390717,118.5546417236328
1,11,2,72,neighbor,221,.4660633597522974,20.54253414273262
1,11,2,72,school,221,2.144796371459961,562.6953735351563
1,11,2,92,neighbor,221,.1719457069411874,9.706268146634102
1,11,2,92,school,221,.0542986430227757,11.79253387451172
1,11,3,0,hh,221,.1131221726536751,67.87330627441406
1,11,3,0,neighbor,221,.8506787549704313,51.77688655257225
1,11,3,11,neighbor,221,.0090497741475701,.1506033279001713
1,11,3,11,work,221,.0904977396130562,14.05480194091797
1,11,3,22,neighbor,221,.0090497741475701,.1583710480481386
1,11,3,23,neighbor,221,.0497737578116357,.5007541663944721
1,11,3,31,neighbor,221,.1809954815544188,9.264329091645777
1,11,3,42,neighbor,221,.0678733056411147,.8669683504849672
1,11,3,44,neighbor,221,.1583710489794612,9.663122953847051
1,11,3,48,hh,221,.126696839928627,76.01810455322266
1,11,3,48,neighbor,221,.1221719509921968,3.225716650485992
1,11,3,51,neighbor,221,.0497737578116357,5.08831106312573
1,11,3,52,neighbor,221,.113122177310288,7.411840438842773
1,11,3,53,neighbor,221,.0361990961246192,.4656862989068031
1,11,3,54,neighbor,221,.1402714960277081,5.963499248027802
1,11,3,55,neighbor,221,.0135746607556939,.1525641083717346
1,11,3,56,neighbor,221,.0588235314935446,2.1202113032341
1,11,3,61,hh,221,.0271493215113878,16.28959274291992
1,11,3,61,neighbor,221,.1131221735849977,9.261991411447525
1,11,3,61,school,221,1.167420864105225,325.9234008789063
1,11,3,62,hh,221,.0859728530049324,51.58371353149414
1,11,3,62,neighbor,221,.1945701418444514,7.049246326088905
1,11,3,71,neighbor,221,.0045248870737851,.0202865768224001
1,11,3,72,neighbor,221,.0542986434884369,3.055279120802879
1,11,3,92,neighbor,221,.0316742090508342,4.091252088546753
1,11,4,0,neighbor,221,.981900479644537,45.70250871777534
1,11,4,11,neighbor,221,.0180995482951403,.9613877013325691
1,11,4,11,work,221,.09502262622118,13.20286560058594
1,11,4,22,neighbor,221,.0090497741475701,2.152639627456665
1,11,4,23,neighbor,221,.0361990961246192,1.324886903166771
1,11,4,31,neighbor,221,.09049774101004,1.704751212149858
1,11,4,42,neighbor,221,.0497737564146519,3.233785765245557
1,11,4,44,neighbor,221,.0678733047097921,3.739442199468613
1,11,4,48,neighbor,221,.0135746612213552,1.283785823732615
1,11,4,51,neighbor,221,.0226244353689253,.5069381780922413
1,11,4,52,neighbor,221,.0316742095164955,1.094193138182163
1,11,4,53,neighbor,221,.040723982732743,.3280543088912964
1,11,4,54,neighbor,221,.1221719486638904,5.628431335091591
1,11,4,56,neighbor,221,.0950226252898574,2.284615412354469
1,11,4,61,neighbor,221,.0633484190329909,4.243740884587169
1,11,4,61,school,221,.479638010263443,127.1044235229492
1,11,4,62,neighbor,221,.1312217246741056,11.95800760388374
1,11,4,71,neighbor,221,.0045248870737851,1.257843255996704
1,11,4,72,neighbor,221,.0316742085851729,1.092232294380665
1,11,4,92,neighbor,221,.0045248870737851,1.139291167259216
1,11,5,0,neighbor,221,1.076923107728362,59.51028913259506
1,11,5,0,school,221,.1538461595773697,41.6453857421875
1,11,6,0,neighbor,221,.6787330489605665,24.77473610639572
1,11,6,0,work,221,.0180995482951403,5.085897445678711
1,23,1,0,hh,172,1.30232560634613,781.3953857421875
1,23,1,0,neighbor,172,2.488372192718089,74.23750583827496
1,23,1,0,school,172,106.5,45002.08203125
1,23,1,11,school,172,.0523255802690983,22.17131614685059
1,23,1,23,hh,172,.2093023210763931,125.5813903808594
1,23,1,23,school,172,.2383720874786377,101.814338684082
1,23,1,31,school,172,.1395348906517029,58.42258071899414
1,23,1,42,school,172,.0348837226629257,14.8392448425293
1,23,1,44,neighbor,172,.0174418604001403,.643120139837265
1,23,1,44,school,172,2.680232524871826,1137.939208984375
1,23,1,51,school,172,.2558139562606812,107.6727752685547
1,23,1,52,school,172,.0697674453258514,29.1550407409668
1,23,1,53,school,172,.075581394135952,31.98255729675293
1,23,1,54,school,172,.1046511605381966,44.17877578735352
1,23,1,56,school,172,.1627907007932663,69.00959777832031
1,23,1,61,school,172,.2674418687820435,113.6438980102539
1,23,1,62,school,172,.343023270368576,143.9960327148438
1,23,1,71,neighbor,172,.0058139534667134,.1744185984134674
1,23,1,71,school,172,1.284883737564087,544.3253173828125
1,23,1,72,neighbor,172,.0232558138668537,1.501744210720062
1,23,1,72,school,172,4.366279125213623,1849.673461914063
1,23,1,92,school,172,.0116279069334269,4.864922523498535
1,23,2,0,hh,172,.343023270368576,205.81396484375
1,23,2,0,neighbor,172,3.005813915282488,87.86957740783691
1,23,2,0,school,172,4.680232524871826,1317.972045898438
1,23,2,11,neighbor,172,.0290697673335671,.979844942688942
1,23,2,21,neighbor,172,.0232558138668537,.5088178217411041
1,23,2,22,neighbor,172,.0290697682648897,.8720930218696594
1,23,2,22,school,172,.0290697682648897,7.263856887817383
1,23,2,23,hh,172,.6918604373931885,415.1162719726563
1,23,2,23,neighbor,172,.4127907007932663,15.09961280226707
1,23,2,23,school,172,.203488364815712,54.80893325805664
1,23,2,23,work,172,2.133720874786377,440.2677307128906
1,23,2,31,hh,172,.0639534890651703,38.37209320068359
1,23,2,31,neighbor,172,.79651162866503,24.56761121749878
1,23,2,31,school,172,.2441860437393188,65.82650756835938
1,23,2,42,neighbor,172,.4186046663671732,10.96850791573524
1,23,2,42,school,172,.1569767445325851,39.48041534423828
1,23,2,44,hh,172,.2732558250427246,163.9534912109375
1,23,2,44,neighbor,172,2.14534889627248,72.9708393253386
1,23,2,44,school,172,2.65116286277771,734.0172729492188
1,23,2,48,hh,172,.1220930218696594,73.25581359863281
1,23,2,48,neighbor,172,.5813953559845686,16.63343098759651
1,23,2,48,school,172,.1104651167988777,29.28453254699707
1,23,2,51,neighbor,172,.0581395365297794,1.863081410527229
1,23,2,51,school,172,.0581395365297794,13.33975410461426
1,23,2,52,neighbor,172,.3895348887890577,9.885648258030415
1,23,2,53,hh,172,.1569767445325851,94.18605041503906
1,23,2,53,neighbor,172,.0988372098654509,1.841472864151001
1,23,2,53,school,172,.0232558138668537,8.14699649810791
1,23,2,54,neighbor,172,.5116279143840075,11.99394380301237
1,23,2,54,school,172,.0872092992067337,16.86285209655762
1,23,2,55,neighbor,172,.0116279069334269,.0683139562606812
1,23,2,56,neighbor,172,.2965116370469332,8.542635649442673
1,23,2,56,school,172,.3197674453258514,81.92283630371094
1,23,2,61,hh,172,.1279069781303406,76.74418640136719
1,23,2,61,neighbor,172,.3546511698514223,7.668981492519379
1,23,2,61,school,172,4.796511650085449,1321.958862304688
1,23,2,62,hh,172,.3139534890651703,188.3721008300781
1,23,2,62,neighbor,172,.9709302131086588,28.46773198246956
1,23,2,62,school,172,.3139534890651703,91.89972686767578
1,23,2,71,neighbor,172,.8255813820287585,22.00542560266331
1,23,2,71,school,172,.5697674155235291,141.2296142578125
1,23,2,72,neighbor,172,1.191860439255834,69.22436845302582
1,23,2,72,school,172,3.313953399658203,836.4739990234375
1,23,2,92,neighbor,172,.197674423456192,5.545445770025253
1,23,2,92,school,172,.0348837226629257,8.718024253845215
1,23,3,0,neighbor,172,1.337209314107895,38.81613183021545
1,23,3,22,neighbor,172,.0232558138668537,2.118895336985588
1,23,3,23,hh,172,.0523255802690983,31.39534759521484
1,23,3,23,neighbor,172,.2441860428079963,8.021705136634409
1,23,3,23,work,172,.7906976938247681,161.5321655273438
1,23,3,31,neighbor,172,.406976749189198,11.50833348883316
1,23,3,42,neighbor,172,.1744186067953706,4.710271279793233
1,23,3,44,hh,172,.0116279069334269,6.976744174957275
1,23,3,44,neighbor,172,.6395348971709609,22.32252614945173
1,23,3,48,neighbor,172,.1569767482578754,4.131395414471626
1,23,3,51,neighbor,172,.0174418604001403,.1418604571372271
1,23,3,52,hh,172,.0581395365297794,34.88372039794922
1,23,3,52,neighbor,172,.3430232536047697,10.43032953515649
1,23,3,53,neighbor,172,.0639534899964929,1.784980624914169
1,23,3,54,hh,172,.1337209343910217,80.23255920410156
1,23,3,54,neighbor,172,.1220930237323046,4.283947020769119
1,23,3,56,neighbor,172,.0872093020007014,2.183817747980356
1,23,3,61,neighbor,172,.1220930255949497,3.496996160596609
1,23,3,61,school,172,1.639534831047058,449.9512329101563
1,23,3,62,neighbor,172,.3372093103826046,9.432364732027054
1,23,3,71,neighbor,172,.1453488385304809,4.576647117733955
1,23,3,72,neighbor,172,.3488372061401606,17.38013468682766
1,23,3,92,neighbor,172,.1918604662641883,5.739922603592277
1,23,4,0,neighbor,172,1.52906980831176,46.19971439242363
1,23,4,23,neighbor,172,.0988372089341283,2.825581297278404
1,23,4,23,work,172,.3139534890651703,54.5408821105957
1,23,4,31,neighbor,172,.1569767454639077,4.857364259660244
1,23,4,42,neighbor,172,.0232558138668537,.6976743936538696
1,23,4,44,neighbor,172,.4069767538458109,13.45252001285553
1,23,4,48,neighbor,172,.1104651158675551,3.378294512629509
1,23,4,51,neighbor,172,.0232558138668537,.5410852581262589
1,23,4,52,neighbor,172,.0290697682648897,.4161821976304054
1,23,4,53,neighbor,172,.0232558138668537,.6407945603132248
1,23,4,54,neighbor,172,.1337209278717637,4.322964929044247
1,23,4,56,neighbor,172,.0058139534667134,.1744185984134674
1,23,4,61,neighbor,172,.1104651149362326,3.513565734494478
1,23,4,61,school,172,.645348846912384,148.8926239013672
1,23,4,62,neighbor,172,.2034883722662926,8.586628050310537
1,23,4,71,neighbor,172,.1046511651948094,3.004166670143604
1,23,4,72,neighbor,172,.0581395337358117,3.436337141320109
1,23,4,92,neighbor,172,.0058139534667134,.221705436706543
1,23,5,0,neighbor,172,2.203488406725228,69.65829756855965
1,23,5,0,school,172,.075581394135952,16.41841125488281
1,23,5,0,work,172,.0523255802690983,9.598006248474121
1,23,6,0,neighbor,172,1.587209337390959,50.46211284399033
1,23,6,0,work,172,.0116279069334269,.8172480463981628
1,31,1,0,hh,560,.4517857134342194,271.0714416503906
1,31,1,0,neighbor,560,.2124999959487468,9.387180676683784
1,31,1,0,school,560,113.2196426391602,47648.8671875
1,31,1,11,school,560,.1214285716414452,50.88357162475586
1,31,1,23,school,560,.0446428582072258,18.6363410949707
1,31,1,31,neighbor,560,.0035714285913855,1.170000076293945
1,31,1,31,school,560,.6607142686843872,279.3698120117188
1,31,1,42,school,560,.0874999985098839,37.09738159179688
1,31,1,44,neighbor,560,.007142857182771,.1826785728335381
1,31,1,44,school,560,2.23035717010498,939.7727661132813
1,31,1,48,school,560,.0714285746216774,30.10717391967773
1,31,1,51,neighbor,560,.0035714285913855,1.227559566497803
1,31,1,51,school,560,.4428571462631226,187.6505584716797
1,31,1,52,school,560,.0392857156693935,16.46547698974609
1,31,1,53,school,560,.0303571429103613,12.61532688140869
1,31,1,54,school,560,.0874999985098839,36.93434524536133
1,31,1,56,hh,560,.0107142860069871,6.428571701049805
1,31,1,56,school,560,.2071428596973419,86.08610534667969
1,31,1,61,school,560,.3785714209079742,158.4773406982422
1,31,1,62,hh,560,.0125000001862645,7.5
1,31,1,62,neighbor,560,.0035714285913855,.0357738099992275
